Ticker,Weight,Score
APP,0.19847596250167424,2.0508797785836324
VST,0.08047890001904896,1.5179760100279849
PLTR,0.07003931907883688,1.4492774533054678
CEG,0.06865865608866575,1.4396911342558238
AXON,0.037876759398400926,1.1807605532610546
CRWD,0.029893256756586523,1.091177263679434
IBKR,0.024563678702603488,1.0220418987902316
NFLX,0.020338916686182575,0.9597250632262546
ANET,0.020082406699676626,0.9556733676766219
HOOD,0.018307001170035652,0.9266377039081717
NVDA,0.018146545921425398,0.9239225240905755
WMB,0.014378216046032365,0.854947078212179
NRG,0.012630148256160907,0.8187922316235442
EQT,0.012431080060609372,0.8144676739618113
FTNT,0.011728306884106324,0.7988207506821874
ORCL,0.011450325919922911,0.7924590818881413
HWM,0.010983576286866753,0.7815416984692688
PANW,0.009818340199678472,0.7528646795423743
PGR,0.009042728539660996,0.7324939837031211
COIN,0.008820555043669846,0.7264452174528642
KMI,0.008430612566542423,0.7155784854558942
AVGO,0.00778836117588179,0.696925344629325
EME,0.007380729544840093,0.6845481398016176
ALL,0.0073556197102728855,0.6837709618805243
EXE,0.007090096135538021,0.6754423263679982
GE,0.006890221085039023,0.6690346586473885
CAH,0.006613036266359786,0.6599401212892309
MCK,0.006431054737975318,0.6538301844207849
CME,0.006352560365487605,0.6511591751020143
ETR,0.00578904676898333,0.6313059998744542
PWR,0.005540066994059352,0.62212249199479
PM,0.005480336541283272,0.6198785955471836
APH,0.005313491760631076,0.613523074722284
GL,0.005272722274546163,0.6119498927678454
PEG,0.004677617238711838,0.5880024350168347
ACGL,0.004674770629843102,0.5878831326374342
TRGP,0.004645000503405764,0.5866325444909531
WELL,0.004532327468875879,0.5818503828388325
WRB,0.0044336772672333305,0.5775978790311579
COST,0.0042435668925806715,0.5692214382162268
BSX,0.004088487796304563,0.5622012402693566
WDC,0.004037620067921264,0.5598599240171145
CBOE,0.003983781865868696,0.5573603636760918
DASH,0.003945641738871913,0.5555759622740725
TMUS,0.0037757557435632648,0.5474849619401163
COR,0.003763397504175005,0.546886993754062
RTX,0.0036509249777049928,0.5413837305384201
NOW,0.0035697460157834856,0.5373410297937194
MSFT,0.0035617487060213013,0.5369394610065876
AJG,0.0035445456506896025,0.5360736025516262
MSI,0.003274490999799413,0.522098162181253
GDDY,0.0032285343441536777,0.5196441402356896
JPM,0.0032269067318975086,0.5195568022210083
RSG,0.003153144225983256,0.5155674722966722
META,0.003124638442625703,0.5140091159988324
SCHW,0.0030843283363013777,0.5117891784897088
WMT,0.0030466169148600244,0.5096947736801417
ETN,0.002992382716094896,0.5066522122683971
NI,0.002975895637032239,0.5057200004721486
KR,0.0029729384177772603,0.505552429567018
GLW,0.0029269532679362,0.5029322597511001
TKO,0.002796252625828666,0.49533197728161676
WM,0.0027123039643073272,0.49032460109896997
DDOG,0.002420301586480976,0.4720565839410417
AEE,0.0024121981179291,0.4715291602995371
AIZ,0.002292903489791482,0.4636242629111564
AFL,0.0022530202134677544,0.46092039650675365
FICO,0.0021747137705864844,0.4555173594400006
BRO,0.0021526134112678044,0.45396904944566707
TTWO,0.0021464710912133538,0.45353684928385984
TRV,0.0020723616521740383,0.44825596747890806
APO,0.002039634455949295,0.4458837833008807
GOOGL,0.0020239598040521084,0.4447386346938265
GOOG,0.001976811955715383,0.44125809302923663
LMT,0.0019766293103085347,0.44124450275560684
HIG,0.0019760733935179947,0.441203132964091
SRE,0.0019364182070128594,0.4382318618095514
TSLA,0.0019269932433854354,0.437519715612284
WTW,0.0018757561843643223,0.43360707497137085
NEM,0.0016962119181633906,0.4193058622405337
EW,0.0016490790970584651,0.4153855580060917
TDG,0.001646006731672143,0.415127432203616
OKE,0.0016331796596548453,0.41404627793287485
L,0.0016308259854126025,0.4138472799066746
EXC,0.0016260195516240958,0.4134403108983662
DLR,0.001589184302993515,0.41029446006310477
ROL,0.0015836215138739515,0.4098151680909677
T,0.0015491629826842111,0.40682091078362026
CNP,0.0014673069096625226,0.39952554413800867
DUK,0.0014522412681491916,0.3981534550417073
ORLY,0.0014478175281780286,0.3977487659023252
TT,0.00144600624727046,0.39758282984752125
MS,0.0014358603903118832,0.3966507707448445
AON,0.001424885627333004,0.3956376066940224
EVRG,0.0014081850545118288,0.3940858193857663
WFC,0.0013855018982028167,0.3919583665811245
ATO,0.0013526157415046528,0.3888323378756974
MO,0.0013519165367185003,0.388765326902542
NDAQ,0.001351716290272254,0.3887461312601565
MMC,0.0013165513816097527,0.3853453906565962
PPL,0.0013095824022985288,0.38466426357165934
INTU,0.0013037714915532799,0.3840944727808241
CB,0.001292571661496454,0.38299147533154304
ISRG,0.0012646583203877926,0.38021446270915105
CINF,0.0012589325325403158,0.379639782805966
STX,0.0012382606345507838,0.37755038686937503
BK,0.001225804633086093,0.376280157331655
IBM,0.001172733162885728,0.3707694700885596
RJF,0.001147424744390416,0.36808289373453373
LLY,0.0010490629079583666,0.3572493177268324
EG,0.0010426710844631984,0.3565222790272884
VTR,0.0010094352049505927,0.35269316752335256
XEL,0.001006627564406927,0.35236587059114705
BKNG,0.0009830693124674916,0.3495953203404667
GS,0.0009392933870658113,0.3443271905201821
LYV,0.0009227009220822939,0.34228763889180175
VRSK,0.0009117354682363427,0.3409263069958863
CDNS,0.0009026970751457873,0.339795984659578
EA,0.0009010039850343172,0.33958341232434647
V,0.0008839030485835676,0.33742125886428953
AIG,0.0008489126298932286,0.3329087645775692
CSCO,0.0008309858818754119,0.3305486942252023
JCI,0.0008213731824249786,0.32926917119385457
AEP,0.0008203465285150124,0.32913192686900195
