Ticker,Weight,Score
APP,0.25949119153885997,2.306182843040323
PLTR,0.08136327157279886,1.5667354293349691
VST,0.057775774039981756,1.3977670150223793
CEG,0.049296216358727676,1.3257370466707954
AXON,0.04081752916611089,1.2449018166405073
CRWD,0.03401527624954847,1.1715051377087873
HOOD,0.024312492190655993,1.0474404862932418
IBKR,0.023843190567338298,1.0406571043488413
NFLX,0.020263618196774424,0.98573125718885
ANET,0.01917593558274372,0.9677690245004378
NVDA,0.017804217372664813,0.9441199167734412
WMB,0.012150499079307509,0.8312230332772172
COIN,0.012072481743082933,0.8294401407370331
ORCL,0.011694471520464931,0.820691112413523
FTNT,0.011332379147969248,0.8121318861363841
PANW,0.010451138500144529,0.7905100539859381
NRG,0.009292388384419084,0.7601430245069687
EQT,0.009108011806827519,0.75508189731822
PGR,0.008726448759388834,0.7443868818801516
HWM,0.008709320722773136,0.7438995421104214
ALL,0.007156904052988242,0.6967782651507929
AVGO,0.006829305882319481,0.6859804179202569
KMI,0.006788539707992436,0.684612752036828
CAH,0.006482285713383554,0.6741588702693364
MCK,0.0063297839816688845,0.6688301255561847
CME,0.006294343776823236,0.6675795376943536
GE,0.006092255380770416,0.6603571687444502
EME,0.005328682343128737,0.6315282860367499
EXE,0.005288815777685544,0.6299494146046204
PM,0.004761360230847488,0.6082702044956606
WDC,0.0047117103219856075,0.6061485316266192
APH,0.004609420482379558,0.6017299652071223
ACGL,0.0045188632301828196,0.5977633201787532
PWR,0.00429326523845361,0.587645529749478
TRGP,0.0041676029583655,0.581855275101935
COST,0.004083047127579186,0.5778933021934923
WELL,0.0040705078086416885,0.5773011121830812
NOW,0.004024585006756203,0.5751218908075266
WRB,0.003964452592867621,0.5722431549090562
MSFT,0.0039327978965719565,0.5707160327691636
ETR,0.003927232640834895,0.5704467011864083
META,0.003924454811326174,0.5703121724073728
DASH,0.0038406101565121786,0.566221390734265
GL,0.003802039277057108,0.5643195072682888
CBOE,0.0037968583329107187,0.5640630627076838
TMUS,0.003463253966233183,0.5470339876090741
COR,0.003426042133268499,0.5450676785452803
BSX,0.003412027298369421,0.5443234306893875
RTX,0.0033231161133259884,0.5395537337067076
PEG,0.003227177318219613,0.5343106199196288
AJG,0.003208516739467478,0.5332787765030418
MSI,0.0031652463720446594,0.530870635292156
WMT,0.002962601992943036,0.5192908061703696
RSG,0.0028849713177266675,0.5147148481877345
JPM,0.0027803134965896934,0.5084139434590711
KR,0.0027530215147054758,0.5067449140340415
TKO,0.0026719614101259176,0.5017217448470711
SCHW,0.0025663576352748865,0.4950228610777768
ETN,0.0024366177872787685,0.48653639569098234
GLW,0.0024352130903888772,0.4864428825242337
GDDY,0.002345511467492718,0.48039526371088004
GOOGL,0.0023442048862811443,0.48030604478917993
WM,0.00233263188284884,0.479514339817968
GOOG,0.002272713485128748,0.4753729071114014
AIZ,0.0021992333594112647,0.47019351500121653
AFL,0.0021802985539723183,0.46884021060517694
NI,0.0021437065053679814,0.466202543636362
DDOG,0.0021250779101072985,0.4648481951412792
TRV,0.0020204851643169574,0.45709319113601443
TTWO,0.001980421418912572,0.45405179999070877
AEE,0.0019048628655426517,0.4482023217846221
FICO,0.0018653837696476034,0.4450842858532352
BRO,0.0018651940048822304,0.4450691925909827
HIG,0.0018225257611568307,0.4416491734799439
WTW,0.0017901682912621886,0.43901984311151737
STX,0.0017602133085459742,0.4365573423037574
LMT,0.0017128013252386146,0.43260200393100906
NEM,0.0016884084165830506,0.4305385391734521
ORLY,0.0016565086114581854,0.4278098333494459
APO,0.0016243480656877667,0.42502312679959414
ROL,0.0015974525606662203,0.42266425426824566
DLR,0.0015221737731731522,0.41591789688005987
L,0.001521145544877352,0.41582422494666305
TT,0.0014887640791877758,0.412852409880877
LLY,0.0014401385315979834,0.40830774714059126
NDAQ,0.0013967306851352533,0.40416349852285277
SRE,0.0013645843591777395,0.4010387394026145
OKE,0.0013568118159188118,0.4002758629152916
TDG,0.0013123966580058462,0.3958596491151408
AON,0.0012816829351229115,0.3927471697747734
EXC,0.0012769860903227134,0.39226682985756983
T,0.001275074535789704,0.39207100055150207
INTU,0.0012441535580809424,0.38887574734186
CNP,0.0011820433046906178,0.3822938626549351
ISRG,0.0011670361936169183,0.38066911154558564
CB,0.0011563959544929618,0.3795086840302924
MMC,0.0011215662252198207,0.37565961084717203
BK,0.0011076413330274226,0.37409845504452305
MO,0.0011017020069720874,0.3734286004404798
TSLA,0.0011016618405616358,0.37342406216889873
CINF,0.0010971139499373105,0.3729094958803133
ATO,0.0010822875825497729,0.37122204197874054
EVRG,0.0010760792598459672,0.3705108671437957
CDNS,0.0010643375072322359,0.3691583128029925
VTR,0.0010626016610022538,0.36895751473465194
WFC,0.001042879811008226,0.3666606326641811
MS,0.0010392047731846168,0.3662294300115392
IBM,0.001030561110390395,0.36521122161292163
RJF,0.0010262018803115786,0.36469555114627916
DUK,0.0010236929700516344,0.3643980998968265
EW,0.0010203994694309507,0.3640068905615461
VRSK,0.0009289087414375129,0.3527853537986871
EG,0.0009208392599583495,0.35176082606041315
PPL,0.0008892242784858189,0.34768821257008553
LHX,0.0008668236411077167,0.34474378532644623
CSCO,0.000864256933498866,0.34440318113185886
AMZN,0.0008607180517654616,0.3439324609786332
V,0.0008085414400977436,0.33683738828299226
EA,0.000801802444829279,0.3358989571367399
LYV,0.0007943776384439434,0.334858915911594
ICE,0.0007797125861788375,0.33278548714017187
TPL,0.000741264128643688,0.3272230272832627
GS,0.0007312898929076691,0.32574872196106386
CTAS,0.0007259793541199923,0.3249582895756332
