Ticker,Weight,Score
APP,0.21524252033773678,2.1627210473805816
VST,0.08811826969456416,1.605880177879009
CEG,0.07137928794392925,1.4969773212575834
PLTR,0.06820368474493657,1.474439973948987
AXON,0.04052890132583672,1.2395938916562306
CRWD,0.0285806638263055,1.103354967030453
HOOD,0.026214578790794106,1.0720263127787584
IBKR,0.022094356959924243,1.0126319035525735
ANET,0.01935386493940701,0.9689031902433841
COIN,0.01904399582899007,0.9637044027795248
NFLX,0.017923215625549525,0.9444155453592474
NVDA,0.015654647601698296,0.9027598779053819
EQT,0.013779415841715447,0.865169935627455
WMB,0.013239482137427094,0.8537187435583132
NRG,0.013234620032330164,0.8536142233955454
ORCL,0.011254091325262268,0.8087133807740341
HWM,0.010234407930281384,0.7835115297017002
FTNT,0.010210500113624317,0.7829009535857512
EME,0.009341896456420255,0.7600395059796439
PANW,0.009313438749900212,0.7592669654524059
PGR,0.008322712031915536,0.7313289630642472
KMI,0.008155631941793359,0.726401986616699
EXE,0.007758905136641164,0.7144271731980291
AVGO,0.006688125372816005,0.6799223006401619
GE,0.006673869839034845,0.6794388791788252
ALL,0.006552175050670569,0.675283774013595
PWR,0.006468532725705972,0.6723979960471694
MCK,0.006087113718712925,0.6589133230693343
CME,0.0057027755240104195,0.6447429116936337
TRGP,0.005022238225735347,0.6180025308703385
CAH,0.004947067517060429,0.6149036860178375
ETR,0.004921791746838418,0.6138546666289108
APH,0.004743082371805953,0.6063332335531256
PEG,0.004336248034156021,0.5884765875696999
PM,0.004288297437948141,0.5862994013361403
ACGL,0.004275560216385806,0.5857183446794632
DASH,0.004165701522642207,0.5806581599814687
WELL,0.003863617464282947,0.5662686569651437
GL,0.003860158896622903,0.5660996389262509
GDDY,0.0037026291238051933,0.5582917644757582
WRB,0.0036148284458007275,0.5538434802038554
BSX,0.0035299261782519766,0.5494730016416651
COST,0.0034938780420907803,0.5475961646221101
META,0.0033685912199509145,0.5409709214706433
RTX,0.003357320648711397,0.54036692379733
MSFT,0.0032985398651165965,0.5371947128286927
COR,0.003269197161255197,0.5355970647356969
NOW,0.0032515268257257116,0.534630335762798
CBOE,0.0032459270237450767,0.5343232447169178
AJG,0.0031892596613009674,0.5311955691672607
TMUS,0.003163939446391054,0.5297860740348381
ETN,0.0031065631276510223,0.5265640576815053
MSI,0.0029708823481028,0.5187836754121896
TSLA,0.002965434341436408,0.5184663660520609
RSG,0.0027564830795590483,0.5059911577064778
KR,0.0027460336998697196,0.5053509713082901
NI,0.002682890616062575,0.5014475025903394
WDC,0.002646588081676905,0.499175507354865
DDOG,0.0024764847651990397,0.4882433881794149
WMT,0.0023133863945762685,0.47728070359302793
TKO,0.002290527128961193,0.4757034456932367
SCHW,0.0022307332083093593,0.4715275018668511
WM,0.0022225530775737655,0.47095042987179825
JPM,0.0022059859935518785,0.46977734318458103
FICO,0.002160923045386484,0.46655650706336615
TTWO,0.0020929422504602506,0.46161179677530945
AEE,0.0020837476504397463,0.46093482852204287
AFL,0.0020632096026919518,0.45941545465501227
BRO,0.0019979626326338835,0.4545206346021376
LMT,0.0019885869704448274,0.45380855670197084
GOOGL,0.001964632691657276,0.4519790163984906
GOOG,0.0019255950331646423,0.4489653276094642
AIZ,0.0019132927041228685,0.4480071608150255
NEM,0.0018484514384090362,0.4428879174899089
OKE,0.0017989524475377102,0.43889878482015576
GLW,0.001752428989157978,0.43508217754882533
WTW,0.001750533851753234,0.43492528333294844
APO,0.0017364750538940033,0.4337578358607646
HIG,0.0016824718630991844,0.4292138761096538
TRV,0.001585959661371012,0.4208447006639727
TDG,0.0015647671331774579,0.4189617636024976
SRE,0.001536074242327045,0.41638513759905843
EXC,0.0014502368977485608,0.4084800030574786
L,0.0013739558807450134,0.401188750112105
AON,0.0013348584624779222,0.3973466509557872
DLR,0.0013295252839006818,0.3968167697808083
TT,0.0012579219806974707,0.3895612217454023
ORLY,0.0012538025699421044,0.3891355149976548
ISRG,0.001241544373328423,0.38786319078460113
CNP,0.0012387029583109197,0.3875670751470804
MO,0.0012212652085818183,0.38573982481398905
TPL,0.0012184354303676407,0.38544166344537556
MMC,0.0012160813894026732,0.38519327648203555
ROL,0.001181159137500654,0.38147020425216066
DUK,0.0011676804385601768,0.38001361105541404
EW,0.001145189893067813,0.37755797898315535
EVRG,0.0011432435121591675,0.3773439567285786
INTU,0.0011017163752329551,0.37271861651827365
T,0.0010774929411179453,0.36996669372693475
ATO,0.0010665097746120184,0.36870534254926146
CB,0.0010413359113721104,0.3657812438706048
NDAQ,0.0010410688733555739,0.3657499744702838
PPL,0.0010353350328265198,0.3650772639417883
CDNS,0.0010184102705698887,0.36307700197971216
CINF,0.0010119211936831323,0.362304210477557
EG,0.0009712925509490574,0.35738899060007356
MS,0.0009518730118480342,0.3549911191540478
IBM,0.0009190945686433182,0.3508686375217733
XEL,0.0009134884323224957,0.350153792554802
BK,0.0008485580868879064,0.34165281977228
VRSK,0.0008181682189276097,0.3375245387440764
NOC,0.0008171229489419367,0.33738074002689505
LHX,0.0008015490009655585,0.3352235412566803
EA,0.0008011055125384589,0.33516170465943856
VTR,0.0007682302313092517,0.3305127987286504
RJF,0.0007615643220080348,0.3295540707242627
CTRA,0.0007395318335219206,0.3263448585536156
WFC,0.0007393025820236246,0.3263111332621545
JCI,0.0007217766413425871,0.32371196960281434
AMZN,0.0007200629027242868,0.3234555664850267
V,0.0007138418105957286,0.32252135648563185
LLY,0.0007084796480062768,0.3217117651726081
AIG,0.0006940759943512639,0.31951664831279186
CRM,0.0006828662123921142,0.3177871694957638
