Ticker,Weight,Score
APP,0.25878141197334387,2.3010934501258093
PLTR,0.08071183190545443,1.5605186560504076
VST,0.05831428515864983,1.4002799883119617
CEG,0.04966294715894369,1.3272948001551121
AXON,0.040881777662980213,1.2439411104108402
CRWD,0.033677449933221755,1.1661013458131502
HOOD,0.024030144307324555,1.0420183247988681
IBKR,0.023888685246204567,1.0399696046264337
NFLX,0.020159020463172708,0.9827575118308796
ANET,0.01931789364481066,0.9688944921606242
NVDA,0.017929323187221746,0.9451002152877949
COIN,0.012110488184574032,0.8292340248661747
WMB,0.012109319513833181,0.8292073501166497
ORCL,0.011683653224730228,0.8193751395715267
FTNT,0.01134108875057536,0.8112875534618713
PANW,0.010439808149625326,0.7892005927822114
NRG,0.009365825587143668,0.7611529218428328
EQT,0.009017156522330629,0.7515878768689276
PGR,0.00872398871977416,0.7433527093013146
HWM,0.008722637318672542,0.7433143239717643
ALL,0.007138602310592642,0.6952819574402002
AVGO,0.00700840044203255,0.6910288824192135
KMI,0.006785577811799113,0.6836264253190394
CAH,0.006358733124664123,0.668980454976741
CME,0.0062682117172065035,0.6657907889336829
MCK,0.006254532744184419,0.6653061229394557
GE,0.006083923632430152,0.6592009352560593
EME,0.005439416744419767,0.6350491535116465
EXE,0.005238058104994361,0.6271142471078428
WDC,0.004848338797826358,0.6111590075374532
PM,0.004780247290087287,0.6082844085580066
APH,0.004616493784265191,0.6012576963574384
ACGL,0.004459968991283527,0.5943840907314092
PWR,0.004279783519432232,0.5862693151933068
TRGP,0.004146627877406823,0.5801250041724845
WELL,0.004092313017753904,0.5775809294001593
COST,0.00408122428526803,0.5770587769412006
NOW,0.0040324016366830905,0.5747484706183288
ETR,0.004006860303927105,0.5735324090786175
WRB,0.003951481472266369,0.5708778772813057
MSFT,0.003927460221580981,0.5697187270008875
META,0.003920025687482507,0.5693590145757552
DASH,0.003883284477418204,0.5675746183411624
GL,0.003820739254800792,0.5645109411153096
CBOE,0.0037900939418683533,0.5629976149730043
TMUS,0.0034779398838048026,0.5470964799436676
COR,0.003393691614562004,0.5426427712354559
RTX,0.0033907985315488457,0.5424885284929739
BSX,0.0033886845469796823,0.5423757673664696
PEG,0.0032724035038142643,0.5360996370351314
AJG,0.0032062197302568764,0.5324608212045042
MSI,0.003187919176280245,0.5314458224950049
WMT,0.0029527146200667358,0.5180405092903774
RSG,0.0028814798224662506,0.5138406098540345
JPM,0.002773826067651091,0.5073600941360928
KR,0.0027469126930575695,0.505713851259479
TKO,0.002653175117546434,0.49989470359946153
SCHW,0.0025923489857301776,0.49604497250593504
ETN,0.0024546997944185243,0.4871051174969374
GLW,0.0024279199662560875,0.4853272601601952
GDDY,0.002404989954976652,0.483794565711778
GOOGL,0.002361659521969422,0.4808714489051355
WM,0.002312192502216912,0.47749030681199234
GOOG,0.0022889526076524135,0.47588516198191033
AIZ,0.0021937241127283845,0.4691919653853771
NI,0.0021857994177265864,0.46862630788548576
AFL,0.002176277799787742,0.46794485232314553
DDOG,0.0020789078865006707,0.4608592539490702
TRV,0.002011005983993006,0.4557860384470843
TTWO,0.0019948869345898556,0.4545649986741354
AEE,0.0019397419931279133,0.4503372652268449
FICO,0.0018825944856648922,0.44587058734091445
BRO,0.0018625354948176302,0.44428134999104535
WTW,0.0018059598868358092,0.43973658238059643
HIG,0.0018032122308598631,0.4395134585389535
STX,0.001794540387681279,0.4388077701204289
LMT,0.0017541728235402456,0.43549250965289377
NEM,0.0016731782144489696,0.42868402256063054
ORLY,0.0016547969814855964,0.427108423626899
APO,0.0016407218290723918,0.4258940266352395
ROL,0.0015687932914867945,0.41957712684315895
DLR,0.001531971008564533,0.4162683699794643
L,0.0015230331175317589,0.41545725357949553
TT,0.0014787789769113797,0.411393715226172
NDAQ,0.0014102747504850391,0.4049404305786905
SRE,0.0013957472692804455,0.4035451751079928
LLY,0.001364942642488672,0.40055426849730147
OKE,0.001353630335210793,0.39944463243789335
TSLA,0.0013143438275029667,0.39554226261445974
TDG,0.0013103387347405855,0.39514008593706046
EXC,0.0012997645834023372,0.394074315469407
T,0.0012870938843154026,0.39278959286044385
AON,0.001276527428399704,0.3917117632709722
INTU,0.0012455737609518155,0.38851970217490134
CNP,0.0011860705045325986,0.38223172655450444
CB,0.001152594796169024,0.3786013123316925
ISRG,0.0011447477811149193,0.37774016613274575
MO,0.0011262694640442052,0.3756966593163319
MMC,0.0011211738704614773,0.37512921314818776
BK,0.0011202439907649934,0.3750254761844156
CINF,0.0011043715441943602,0.373245831519791
EVRG,0.0010944751261399448,0.3721275829867198
ATO,0.0010934345138133353,0.3720096076110482
VTR,0.0010701121316107197,0.3693456536307326
CDNS,0.0010675893505272091,0.3690551820744618
MS,0.001053840546686659,0.3674640564263687
WFC,0.0010512922608969808,0.36716762979195566
IBM,0.001041725291737958,0.36605046789909973
DUK,0.001040449310542074,0.3659009517232968
RJF,0.0010389818709187185,0.3657288497356186
EW,0.0009402412208198329,0.3537553303884816
VRSK,0.0009303236784443151,0.3525071430358996
EG,0.0009125031564637776,0.35024183692820315
PPL,0.0009017496159122717,0.34886056958193656
LHX,0.0008795778713238369,0.34597761066488447
AMZN,0.0008594263482168486,0.34331500475039056
CSCO,0.0008580134212378295,0.3431267609272292
V,0.000816464433212295,0.33749627756074174
EA,0.0008001629206978081,0.3352350126846967
LYV,0.0007881784596112936,0.3335529229494165
ICE,0.0007785442629782563,0.3321883007721393
GS,0.000738209752987438,0.3263496538644119
CTAS,0.000735154360509837,0.3258987860176414
AMP,0.0007071841403191498,0.32171210401012634
