Ticker,Weight,Score
APP,0.24375471747054236,2.2266517362334217
PLTR,0.07953276443454313,1.532909957109276
VST,0.062333663857773815,1.4133254216478692
CEG,0.05234442698404578,1.3333927901041807
AXON,0.04100531607264971,1.2291777033704958
CRWD,0.03237588161633135,1.1360788818260372
IBKR,0.02231543459009971,1.003543961849017
NFLX,0.020398889248460228,0.9739502928818196
HOOD,0.01959747555378293,0.9610249501278648
ANET,0.019203515318653927,0.9545416096433248
NVDA,0.018262950626917303,0.9386959285477445
WMB,0.013235209685751726,0.8431630404643786
ORCL,0.011132251673624667,0.7959069393090503
FTNT,0.011061322886223314,0.7942129712628294
EQT,0.010760661687904642,0.7869508552209045
PANW,0.010031894034377797,0.7687685317012172
HWM,0.00977673789378828,0.7621947328723085
COIN,0.009754103372891586,0.7616060824287896
PGR,0.00919400561880997,0.7467402155196085
NRG,0.00907387932631863,0.7434737149795366
AVGO,0.00829120164946899,0.7214514518833022
KMI,0.007514085174810196,0.6981680820063543
ALL,0.007513471388988055,0.6981490716043885
GE,0.006627137755192779,0.6695401396717581
CME,0.0062120438338408085,0.6552586906862344
MCK,0.006084449597786239,0.6507413218035375
EXE,0.006077340043256518,0.6504877637239842
CAH,0.0059444373731157695,0.6457110291559078
EME,0.005942242854414476,0.6456315599394986
PM,0.005022788607578983,0.6104492802585451
APH,0.004950028677887887,0.6074872828665305
PWR,0.004793092902396956,0.6009982878672253
ETR,0.004698985738626207,0.5970389454128074
ACGL,0.004599033434577534,0.5927753579750016
WELL,0.0045333660472291065,0.5899405042337031
WRB,0.004481556914241204,0.5876845289912452
COST,0.004397390347683501,0.583982220962261
TRGP,0.004261876532979644,0.5779206869304198
GL,0.0041338218880658745,0.5720735555006193
WDC,0.004049797033938076,0.5681709677628
DASH,0.003971438589442581,0.5644826132239944
TMUS,0.0038344505028966194,0.5579162331692282
NOW,0.0037875048548459264,0.5556299984414325
MSFT,0.003736391089720062,0.5531191928181319
CBOE,0.0037087330304706955,0.5517510181478444
PEG,0.003683713148593806,0.5505074752916602
AJG,0.0035040634864365347,0.5414087552118583
MSI,0.003425522581967438,0.5373330628411681
BSX,0.003410364955434908,0.5365393409596909
RTX,0.003399976935600286,0.5359940180930836
COR,0.003344305290914952,0.5330524263153401
META,0.0032023176968341664,0.5253992207270917
RSG,0.003125398913288064,0.5211584352265106
KR,0.003001145818896665,0.5141584586263861
GDDY,0.002908755418259285,0.5088272412962708
WMT,0.0029030534260497836,0.5084945415184009
JPM,0.0027853733242874388,0.5015286606510875
SCHW,0.002748988011627425,0.4993352601318213
TSLA,0.002581883258847486,0.48900521012215076
ETN,0.002577879833317396,0.4887523315737261
WM,0.002532539470879812,0.48586993550680585
NI,0.0025282574101723604,0.4855959419808315
TKO,0.002497781807112386,0.483636925701934
GLW,0.0024620838559608984,0.48132183749416363
AIZ,0.0023628675716073117,0.47476760711436006
AFL,0.002307747140376804,0.4710467658627296
FICO,0.0022907325532685935,0.46988626261062083
TRV,0.002247828507384614,0.46693419244653805
AEE,0.002139244139509609,0.45929114188188463
BRO,0.0021133872964941513,0.45743316629432784
DDOG,0.0020113364808628047,0.4499485563791063
TTWO,0.0020074157508163815,0.44965600225498104
HIG,0.002004164572306828,0.4494131191898157
GOOGL,0.0019504226370958887,0.4453596450020876
LMT,0.0019409833221444366,0.44464002490203997
GOOG,0.0019036206559759452,0.44176850998728573
NEM,0.0018157522963551805,0.43486403027515474
WTW,0.00181071695960866,0.4344616783935594
APO,0.001787308236190451,0.43258132982994263
ROL,0.0016747585512773,0.4233036570549086
L,0.0016721496133808942,0.4230837354205533
DLR,0.001668914328251486,0.42281069760102846
ORLY,0.001662716400847835,0.4222866441899122
SRE,0.0016214852849504237,0.4187668447803439
OKE,0.0015474079799390424,0.41229009052029675
TT,0.001536532600715213,0.4113219432240566
TDG,0.0014678203586537472,0.405096901650446
EXC,0.0014521540638448784,0.40365052098847853
AON,0.0014246151793966093,0.40108258777495837
NDAQ,0.00138924222353467,0.3977351228584507
T,0.0013855931491805942,0.39738657849385645
CNP,0.0013567853680409366,0.3946132555357391
CB,0.0013351342067370517,0.3925029514507324
ATO,0.0012865833424925074,0.387686424691013
INTU,0.0012676614325561834,0.3857764494514737
DUK,0.0012486817097507531,0.3838414483047443
CINF,0.001247323997640789,0.3837022788173355
STX,0.0012357790156162206,0.38251478359799596
MMC,0.0012346605138782059,0.38239934424355826
EVRG,0.0012250210063944299,0.3814015595069715
MO,0.0012234167463202844,0.38123499512934483
BK,0.0012180491396157646,0.380676635517409
VTR,0.0012077136178928344,0.37959685618731037
MS,0.0011606958372402975,0.37460545286531205
WFC,0.0011349169852802373,0.37181135691912687
ISRG,0.0011108324320514614,0.3691624074361577
PPL,0.001107894399465563,0.3688366550887911
IBM,0.001086118079691008,0.3664040793309586
CDNS,0.0010768359364424472,0.365357308566008
VRSK,0.0010679256848852674,0.3643468030344823
RJF,0.0010433759859602703,0.36153323851460367
EW,0.001006824828992054,0.35726125939839504
EG,0.0009922131701626542,0.3555245660190843
EA,0.0009913333262346852,0.3554194479370012
LYV,0.000929085214423201,0.34781886647737903
CTAS,0.0009259108802814325,0.3474222924776131
TPL,0.000906528142272033,0.3449808988983091
LHX,0.0008882590958394663,0.34264771524046067
LLY,0.0008562082027465425,0.3384758965311867
XEL,0.0008557096446792271,0.338410187181353
ICE,0.0008542790413005744,0.33822149358018383
V,0.0008455932405965027,0.3370713083315063
AIG,0.0008349994786974419,0.3356577563626483
GS,0.0008109471176219472,0.33240340511525657
