Ticker,Weight,Score
APP,0.24364020389775348,2.2258977711790635
PLTR,0.07979845305674074,1.5343356902597791
VST,0.062136711397387474,1.4115783365706946
CEG,0.05228034381940973,1.3326058277617716
AXON,0.040887477643572374,1.2277756136406706
CRWD,0.03239450618871622,1.1360898624049076
IBKR,0.022273267528653804,1.002728920642518
NFLX,0.020420953061620208,0.9741239748662985
HOOD,0.019521477997873807,0.9596063836413569
ANET,0.019244629890345918,0.9550484797172384
NVDA,0.018268066041479014,0.938612688450702
WMB,0.013218900060769718,0.8426631508730009
ORCL,0.011183966652604663,0.7969924078707495
FTNT,0.01104825211460837,0.7937555139252657
EQT,0.010779557225516835,0.787267888044296
PANW,0.010036176057316224,0.7687379482389479
HWM,0.009809765518065698,0.7629131582229426
COIN,0.009615072394915127,0.7578322494798929
PGR,0.009198118981656159,0.746715622449614
NRG,0.00903720216148909,0.742335498506176
AVGO,0.008337596689181818,0.7226630632683405
ALL,0.0075136334175772744,0.6980270144928631
KMI,0.0075035075004190235,0.6977133029190979
GE,0.006641366206990954,0.6698970097178502
CME,0.006220629080355602,0.655441091802131
EXE,0.006102373544230255,0.6512611314138965
MCK,0.006072451857082287,0.6501949468891002
EME,0.005943009890189493,0.6455418178127144
CAH,0.005939617476155926,0.6454189641304943
PM,0.005059426921344597,0.611818594900646
APH,0.004960946662582808,0.6078229337946389
PWR,0.00480531149171627,0.6013990598200708
ETR,0.0046962853536986066,0.5968159057438521
ACGL,0.004603507080461857,0.5928595704340773
WELL,0.0045389472700232926,0.590075082359352
WRB,0.004485129648118674,0.5877336597357554
COST,0.004395292604960977,0.5837830671744646
TRGP,0.004236372971964546,0.5766606175312828
GL,0.00419247914648256,0.5746620708521942
WDC,0.004088450960268684,0.5698691681562882
DASH,0.00398175758315557,0.5648682549119407
TMUS,0.0038206018935030583,0.5571423333481873
NOW,0.003794594473413264,0.5558752696590833
MSFT,0.003747469954999926,0.5535645662147084
CBOE,0.0037164926404596277,0.5520350532818484
PEG,0.0036787031888361054,0.550157637160455
AJG,0.0035056944500250755,0.5413941809505621
MSI,0.0034176493421285187,0.5368233487533105
RTX,0.0034146394384239245,0.5366657100768925
BSX,0.0034083363343232007,0.5363352951684182
COR,0.0033473642184975254,0.533117844757558
META,0.003214938190408817,0.5259927673245268
RSG,0.00312085662076718,0.5208110244448672
KR,0.0030008783358219616,0.5140496004565385
GDDY,0.0029016840676183387,0.5083220374615173
WMT,0.0028997356805696615,0.508208238048296
JPM,0.002793608066347276,0.5019310416206618
SCHW,0.002757144243754962,0.4997376370762869
TSLA,0.0025817060756998327,0.4889050187619944
ETN,0.00258031612689932,0.4888172634928827
NI,0.0025282959229873526,0.4855100206916255
WM,0.002525541649030507,0.48533365506520676
TKO,0.002507529534967896,0.484177104454529
GLW,0.002465348767501811,0.48144685278124927
AIZ,0.002364297485264992,0.47477692496625795
AFL,0.0023075123822379213,0.4709450573208901
FICO,0.002297173131784074,0.4702406176854601
TRV,0.002251395918781648,0.4670960428184421
AEE,0.0021350354331065896,0.4589062003079474
BRO,0.002114239928682618,0.45741140253920937
DDOG,0.002030762516947064,0.45131033202098514
TTWO,0.002024635596563651,0.45085599890203787
HIG,0.0020089765555938335,0.44969064477047727
GOOGL,0.0019615872457837027,0.44612658734001787
LMT,0.0019460853878714593,0.44494827468811465
GOOG,0.001914401886556884,0.442520370886434
NEM,0.001838382989617546,0.43658374389534615
WTW,0.0018148277301234601,0.4347110689791287
APO,0.001787458639924414,0.4325147243528556
L,0.0016763565383135974,0.42336117456439715
ROL,0.0016675657446200475,0.42261984355664295
DLR,0.0016633813062982175,0.4222660528257128
ORLY,0.0016614366585057548,0.4221014325316852
SRE,0.001615520439844938,0.4181765887535499
OKE,0.0015373210735986778,0.41131740769822056
TT,0.0015331275489260101,0.41094306810138365
TDG,0.00147331641038591,0.40552805553232946
EXC,0.0014519951935070181,0.40356233181972523
AON,0.0014247217399641493,0.4010195822885445
NDAQ,0.0013905612263033632,0.3977885410224317
T,0.00138491795754003,0.39724970073888577
CNP,0.0013554758020897905,0.39441445170720907
CB,0.0013390329710451813,0.3928131217556207
ATO,0.0012854684140160273,0.3875038601485756
INTU,0.0012715928876443044,0.38610455623816314
CINF,0.0012497045516122625,0.38387634141337423
DUK,0.001249529915409288,0.38385845936556284
STX,0.0012460205791917731,0.3834987637021061
MMC,0.0012350764002739328,0.3823726647315498
MO,0.001227599122570714,0.3815994613199868
EVRG,0.0012252310870962731,0.38135393526056993
BK,0.0012212044823474127,0.3809357157046481
VTR,0.0012068274867204822,0.3794349173936319
MS,0.0011676390457761455,0.3752826036060488
WFC,0.001140831716996322,0.37238835539556453
PPL,0.0011085297153319346,0.36883999684015434
ISRG,0.0011055987805242123,0.3685146409119976
IBM,0.0010866491140768984,0.36639708228199414
CDNS,0.0010720556423601654,0.3647494722170837
VRSK,0.0010660694662689635,0.3640693050222625
RJF,0.0010430020843663797,0.3614242501245106
EW,0.0009999572879188583,0.3563822344990442
EG,0.0009940796514151984,0.3556826036851844
EA,0.0009934387552729346,0.355606149511566
LYV,0.0009260321488463298,0.3473742199879385
CTAS,0.0009233496078931249,0.34703846965175944
TPL,0.0008894936367499866,0.342743987513391
LHX,0.0008868800578282917,0.34240796590231787
LLY,0.0008603133360098712,0.33895427433073255
ICE,0.0008581510138715734,0.3386700587975538
XEL,0.0008517250202606026,0.33782259859193275
V,0.0008453250919284219,0.33697432857714427
AIG,0.0008389218789663654,0.33612132753027735
GS,0.0008149521357523126,0.332889117061597
